#f	lead1	lead2	lead3	lead4	lead5	lead6	lead7	lead8	lead9	lead10	lead11	lead12
46.2454	514.423	215.723	0.396398	7.60557	2.06042	7.50305	2.84663	0.244653	1.79857e-05	2.06278e-05	0.0010906	0.000999801
46.2554	529.048	226.197	0.396712	8.11389	1.74373	7.06088	3.1661	0.250649	1.14631e-05	2.62843e-05	0.0012555	0.00108111
46.2654	570.828	248.215	0.402581	9.54317	1.49832	7.2741	3.60807	0.25679	5.7764e-05	3.27685e-05	0.00145619	0.00116314
46.2754	638.811	280.924	0.408579	11.8286	1.34128	8.15726	4.15538	0.262241	0.000158833	3.91733e-05	0.00168598	0.00124217
46.2854	730.257	322.787	0.412508	14.8503	1.28533	9.682	4.783	0.266101	0.000314459	4.4731e-05	0.00193609	0.00131488
46.2954	840.853	371.652	0.414004	18.44	1.33689	11.7763	5.46102	0.267624	0.000521905	4.86896e-05	0.00219554	0.00137765
46.3054	965.118	424.853	0.414077	22.3913	1.49615	14.3333	6.15497	0.266136	0.000775665	5.0541e-05	0.00245246	0.00142724
46.3154	1096.48	479.214	0.413983	26.4754	1.75674	17.2134	6.8288	0.261202	0.00106786	5.00425e-05	0.00269382	0.00146068
46.3254	1227.75	531.893	0.416037	30.4512	2.10681	20.2566	7.44732	0.252496	0.00138814	4.72073e-05	0.00290702	0.00147539
46.3354	1351.58	579.605	0.420326	34.0864	2.52889	23.2928	7.97641	0.239965	0.00172416	4.24415e-05	0.00308037	0.00147009
46.3454	1461.58	619.449	0.427322	37.165	3.00078	26.1531	8.3867	0.223741	0.00206191	3.64162e-05	0.00320397	0.00144383
46.3554	1551.26	649.117	0.435149	39.509	3.49891	28.6786	8.65678	0.204275	0.00238695	3.00191e-05	0.00327088	0.00139673
46.3654	1615.4	666.768	0.442135	40.9747	3.99713	30.729	8.76902	0.182	0.00268497	2.44076e-05	0.00327663	0.00132995
46.3754	1650.07	671.544	0.44443	41.4817	4.46992	32.1962	8.71657	0.157754	0.00294115	2.0778e-05	0.00322069	0.00124507
46.3854	1654.14	662.409	0.440671	41.0113	4.89613	33.0039	8.50037	0.132379	0.00314409	2.0305e-05	0.0031064	0.00114529
46.3954	1625.9	640.267	0.42635	39.5852	5.25362	33.1148	8.1296	0.106862	0.00328398	2.40791e-05	0.00294013	0.00103392
46.4054	1567.88	605.999	0.399	37.2799	5.52664	32.5284	7.61922	0.0822243	0.00335436	3.29372e-05	0.0027319	0.000915343
46.4154	1481.8	561.283	0.358948	34.2349	5.70485	31.2805	6.99361	0.059447	0.00335301	4.73601e-05	0.00249479	0.000794045
46.4254	1372.26	508.249	0.306486	30.6217	5.78239	29.4449	6.27839	0.0394339	0.00328123	6.74403e-05	0.00224338	0.000674787
46.4354	1243.93	449.324	0.244882	26.6302	5.7589	27.1125	5.50505	0.0230043	0.00314567	9.28173e-05	0.00199399	0.000562474
46.4454	1102.92	387.3	0.17827	22.4699	5.64	24.4008	4.70514	0.0107906	0.00295637	0.000122631	0.00176264	0.000461574
46.4554	954.994	324.626	0.113162	18.3492	5.43322	21.4346	3.90898	0.00320627	0.00272768	0.000155666	0.00156492	0.000375981
46.4654	806.128	263.902	0.05693	14.4626	5.15134	18.3443	3.14522	0.000441118	0.00247726	0.000190207	0.0014148	0.000309041
46.4753	661.786	207.199	0.0171819	10.9803	4.80817	15.2547	2.43826	0.0024364	0.002225	0.000224438	0.00132332	0.000263231
46.4853	526.807	156.284	0.00141155	8.0393	4.41988	12.2792	1.80797	0.00887859	0.00199156	0.000256115	0.00129875	0.000239868
46.4953	404.927	112.38	0.0159758	5.73298	4.00247	9.51522	1.26826	0.0192404	0.00179853	0.000283313	0.00134551	0.000239427
46.5053	298.878	76.2147	0.0654471	4.115	3.56993	7.04171	0.827578	0.0327681	0.00166537	0.00030395	0.00146392	0.000261071
46.5153	210.233	47.9714	0.151961	3.19115	3.13593	4.91497	0.488215	0.0485482	0.0016093	0.000316544	0.00165043	0.000303044
46.5253	139.482	27.3859	0.275184	2.92844	2.71215	3.17146	0.247606	0.0655754	0.0016434	0.000319804	0.00189824	0.000362587
46.5353	86.1395	13.8141	0.431715	3.25813	2.30718	1.82864	0.0988953	0.0827594	0.00177667	0.000313064	0.00219632	0.000436433
46.5453	48.9025	6.33498	0.615143	4.08517	1.92733	0.888525	0.0320307	0.0990341	0.00201205	0.000296504	0.00253237	0.000520328
46.5553	26.0484	3.88006	0.817495	5.29705	1.57786	0.341675	0.0352736	0.113392	0.00234691	0.00027076	0.00289097	0.000609696
46.5653	15.47	5.37274	1.02857	6.77653	1.26086	0.171044	0.0963541	0.124998	0.0027725	0.000237312	0.00325758	0.000700106
46.5753	15.113	9.82694	1.23797	8.41044	0.977992	0.357085	0.203759	0.133108	0.00327368	0.000198176	0.00361579	0.000786861
46.5853	23.1293	16.4873	1.43451	10.0979	0.729927	0.881143	0.347698	0.1373	0.00383166	0.000156003	0.00395119	0.000865861
46.5953	38.1352	24.8587	1.61076	11.7642	0.517114	1.72758	0.521042	0.137348	0.0044218	0.000113862	0.00425132	0.000933256
46.6053	59.3444	34.7518	1.75665	13.3575	0.339827	2.88631	0.719697	0.133296	0.00501774	7.5064e-05	0.00450507	0.000985904
46.6153	86.5147	46.3645	1.86995	14.8625	0.198888	4.35254	0.942422	0.125435	0.00559091	4.29394e-05	0.00470505	0.00102167
46.6253	120.105	60.1618	1.9481	16.2934	0.0953421	6.12489	1.19114	0.114354	0.00611291	2.07747e-05	0.0048465	0.00103892
46.6353	161.2	76.8986	1.99477	17.6872	0.0307669	8.20403	1.46976	0.100893	0.00655748	1.1434e-05	0.0049279	0.00103732
46.6453	211.014	97.4206	2.01445	19.1164	0.00639796	10.5889	1.78359	0.0859361	0.00690057	1.7289e-05	0.00495038	0.00101695
46.6553	271.031	122.61	2.01594	20.6569	0.0232822	13.2712	2.13837	0.0706048	0.00712279	4.00189e-05	0.00491804	0.000978951
46.6653	342.864	153.396	2.00984	22.4009	0.0814833	16.2339	2.53868	0.0560501	0.00721103	8.05426e-05	0.00483718	0.000925262
46.6753	427.123	190.198	2.00573	24.429	0.180027	19.4484	2.98747	0.0433992	0.00715876	0.000138938	0.00471533	0.000857896
46.6853	524.777	233.554	2.0176	26.8208	0.31552	22.8692	3.48428	0.0337491	0.00696398	0.000214183	0.00456148	0.000780176
46.6953	635.436	283.213	2.05396	29.6231	0.483226	26.4243	4.0248	0.028018	0.00663425	0.000304578	0.00438499	0.000694703
46.7053	757.777	338.678	2.12438	32.8642	0.675614	30.0401	4.60133	0.0270334	0.00618275	0.000407678	0.00419439	0.000604906
46.7153	889.294	398.826	2.22994	36.5231	0.883356	33.6135	5.20075	0.0313461	0.0056275	0.000520229	0.00399772	0.000513712
46.7253	1027.33	462.336	2.37653	40.5677	1.09437	37.0314	5.80564	0.0412609	0.00499254	0.000638508	0.00380233	0.00042432
46.7353	1167.44	526.973	2.55415	44.9033	1.29749	40.178	6.39687	0.0568254	0.00430553	0.000758439	0.0036138	0.000339281
46.7453	1305.1	590.675	2.75764	49.4133	1.4784	42.9298	6.95109	0.0778662	0.00359462	0.000875996	0.00343571	0.000261037
46.7553	1434.15	650.757	2.97599	53.9608	1.62492	45.1687	7.44464	0.103899	0.00288993	0.000987192	0.00327129	0.000191485
46.7653	1550.03	704.919	3.19245	58.3717	1.72555	46.7921	7.85457	0.134245	0.00221995	0.00108825	0.00312089	0.000132059
46.7753	1647.34	750.584	3.3904	62.4754	1.7716	47.7147	8.15942	0.168026	0.00161063	0.00117572	0.00298434	8.39168e-05
46.7853	1721.4	785.605	3.55095	66.1012	1.75751	47.8784	8.34206	0.204236	0.00108424	0.00124722	0.00286061	4.75563e-05
46.7953	1768.54	808.309	3.66016	69.079	1.68147	47.2562	8.38941	0.241752	0.000658094	0.0013007	0.00274797	2.31138e-05
46.8053	1786.08	817.282	3.70174	71.2725	1.54667	45.8526	8.2958	0.279441	0.000343571	0.00133511	0.00264458	1.03726e-05
46.8153	1772.96	812.066	3.66427	72.5722	1.36074	43.713	8.06136	0.316135	0.000146317	0.00135013	0.00254787	8.71897e-06
46.8253	1729.45	792.659	3.54375	72.9045	1.13577	40.9142	7.69384	0.350738	6.58899e-05	0.00134605	0.00245672	1.7273e-05
46.8353	1657.38	759.911	3.33853	72.2386	0.887643	37.5633	7.20866	0.382256	9.58914e-05	0.00132417	0.0023695	3.4923e-05
46.8453	1560.46	715.237	3.05514	70.5898	0.635735	33.7971	6.62624	0.409856	0.000224845	0.00128625	0.00228548	6.0359e-05
46.8553	1442.97	660.642	2.70486	68.0172	0.40068	29.7668	5.97345	0.432815	0.000436789	0.00123445	0.00220466	9.21304e-05
46.8653	1310.94	598.656	2.30483	64.6157	0.204346	25.6381	5.28013	0.450629	0.000712619	0.00117132	0.0021271	0.000128751
46.8753	1170.62	532.021	1.87598	60.5144	0.0665585	21.5727	4.57851	0.462924	0.00103073	0.00109966	0.00205365	0.000168692
46.8853	1028.57	463.85	1.44224	55.8758	0.00520654	17.7258	3.90126	0.46961	0.00136902	0.00102234	0.0019854	0.000210365
46.8953	891.65	397.062	1.02966	50.8706	0.0340946	14.2355	3.27794	0.47068	0.00170552	0.000941744	0.00192323	0.000252399
46.9053	765.697	334.407	0.662953	45.6749	0.161767	11.2131	2.73552	0.466288	0.00201962	0.000860491	0.00186776	0.000293302
46.9153	655.978	278.375	0.365697	40.4686	0.390685	8.74031	2.29484	0.456808	0.00229381	0.000780664	0.00181978	0.000331995
46.9253	566.477	230.907	0.156533	35.4069	0.717003	6.86155	1.97037	0.442676	0.00251339	0.00070391	0.00177929	0.000367285
46.9353	499.773	193.395	0.0501647	30.6387	1.12997	5.58747	1.76933	0.424429	0.00266751	0.000631767	0.00174574	0.00039836
46.9453	456.753	166.564	0.054333	26.268	1.61336	4.88999	1.69085	0.402656	0.00274962	0.000564823	0.0017177	0.000424563
46.9553	437.1	150.533	0.170222	22.3793	2.14498	4.71119	1.72686	0.378003	0.00275784	0.000503888	0.00169405	0.000445563
46.9653	438.766	144.738	0.392278	19.02	2.69897	4.96621	1.8624	0.351177	0.00269344	0.000448991	0.00167278	0.000461155
46.9753	458.638	148.096	0.707304	16.2028	3.24634	5.55152	2.0774	0.322825	0.00256295	0.000400099	0.00165124	0.000471553
46.9853	492.296	159.02	1.0981	13.9206	3.76121	6.35053	2.3476	0.29348	0.00237442	0.000356799	0.00162737	0.000476857
46.9953	535.038	175.606	1.54206	12.1252	4.21356	7.24761	2.64673	0.263987	0.00213995	0.000318538	0.00159878	0.000477868
47.0053	582.062	195.908	2.01261	10.7614	4.57938	8.13174	2.94843	0.23477	0.00187252	0.000284817	0.00156372	0.000475119
47.0153	628.228	217.677	2.48398	9.75877	4.83836	8.90743	3.22822	0.206461	0.00158651	0.000254962	0.00152055	0.000469566
47.0253	668.743	239.032	2.92863	9.04129	4.97633	9.4968	3.46385	0.179557	0.00129658	0.000228583	0.00146879	0.000462179
47.0353	699.925	257.989	3.32006	8.53141	4.98815	9.85276	3.63956	0.154493	0.00101646	0.000205198	0.00140806	0.000453845
47.0453	719.469	273.309	3.6422	8.16332	4.8705	9.95195	3.74495	0.131668	0.000758969	0.000184428	0.00133927	0.000445462
47.0553	725.404	283.977	3.87303	7.88091	4.63248	9.79862	3.77477	0.111417	0.000535177	0.00016613	0.00126363	0.000437924
47.0653	717.451	289.274	4.00746	7.64157	4.28819	9.42243	3.7311	0.0940573	0.000354044	0.000150387	0.00118373	0.000431827
47.0753	696.307	289.129	4.03779	7.41582	3.85651	8.87622	3.62105	0.0797886	0.000222024	0.000137352	0.00110163	0.000427724
47.0853	663.989	283.992	3.96824	7.19305	3.36109	8.22503	3.4575	0.0688092	0.000143019	0.000127342	0.00102095	0.000426022
47.0953	622.846	274.354	3.80399	6.97125	2.82914	7.544	3.25543	0.0612092	0.000118275	0.000120784	0.000944759	0.00042658
47.1053	576.216	261.043	3.55706	6.75805	2.28841	6.90778	3.03344	0.0569586	0.000146757	0.000118324	0.000876505	0.000429361
47.1153	527.197	245.285	3.24546	6.56939	1.76513	6.38597	2.8085	0.0560733	0.000224931	0.000120564	0.00081941	0.000433877
47.1253	479.06	228.131	2.88675	6.419	1.28366	6.03322	2.59734	0.0584422	0.000347362	0.000128271	0.00077637	0.000439563
47.1353	434.638	210.636	2.50196	6.31919	0.86421	5.88614	2.41367	0.063854	0.000506791	0.000142092	0.000749854	0.00044586
47.1453	396.345	193.755	2.10888	6.27526	0.521752	5.95984	2.26695	0.0720873	0.000695054	0.000162853	0.000741661	0.000451593
47.1553	365.254	178.151	1.72747	6.2839	0.265192	6.24424	2.162	0.0828058	0.000902825	0.000191137	0.000753062	0.000456156
47.1653	342.035	164.241	1.37267	6.33054	0.0974507	6.70748	2.0986	0.095644	0.00112037	0.000227477	0.000784458	0.000458525
47.1753	326.224	152.172	1.05679	6.39614	0.0149508	7.2975	2.07088	0.110162	0.00133787	0.000272517	0.000835689	0.000457938
47.1853	316.556	141.821	0.788464	6.44605	0.00901458	7.94569	2.06987	0.12592	0.00154623	0.000326086	0.000905581	0.000453655
47.1953	311.05	132.806	0.572535	6.44741	0.0661332	8.57455	2.08233	0.142436	0.00173641	0.00038834	0.000992489	0.000445196
47.2053	307.355	124.601	0.410131	6.3635	0.169531	9.10419	2.09368	0.159198	0.00190075	0.000458815	0.00109425	0.000432048
47.2153	302.936	116.605	0.298834	6.16399	0.300442	9.46049	2.08907	0.175753	0.00203265	0.00053673	0.00120787	0.000414279
47.2253	295.368	108.163	0.233617	5.82582	0.440649	9.58087	2.05448	0.191547	0.00212718	0.000620961	0.00132987	0.000391911
47.2353	282.61	98.7803	0.207766	5.33745	0.572031	9.42174	1.98001	0.206253	0.00218065	0.000709771	0.00145658	0.00036533
47.2453	263.396	88.1275	0.213387	4.70653	0.679694	8.9635	1.8592	0.219438	0.0021915	0.00080136	0.00158377	0.000334956
47.2553	237.224	76.0788	0.242892	3.95886	0.752584	8.21287	1.69118	0.230773	0.00215966	0.000893105	0.00170716	0.00030175
47.2653	204.747	62.8756	0.288672	3.13729	0.784215	7.20511	1.48113	0.239979	0.00208663	0.000982253	0.00182236	0.000266446
47.2753	167.411	48.9977	0.344949	2.30331	0.773041	6.00051	1.2398	0.246874	0.00197557	0.00106586	0.00192484	0.000230294
47.2853	127.873	35.2445	0.407368	1.53313	0.722359	4.68234	0.983526	0.251346	0.00183119	0.0011407	0.00201022	0.00019437
47.2953	89.5245	22.6915	0.473758	0.912028	0.640983	3.35108	0.733031	0.253326	0.0016595	0.00120362	0.00207481	0.000159964
47.3053	56.2141	12.5271	0.543547	0.528307	0.541167	2.11583	0.511902	0.252789	0.00146734	0.00125159	0.00211515	0.00012836
47.3153	32.2334	6.0806	0.617913	0.465734	0.438233	1.08823	0.344785	0.249846	0.00126253	0.00128198	0.00212853	0.00010075
47.3253	21.6812	4.60882	0.698587	0.797356	0.349499	0.371374	0.25535	0.24455	0.00105275	0.00129266	0.00211296	7.83639e-05
47.3353	28.2574	9.2726	0.791252	1.57522	0.292354	0.0529188	0.264357	0.237083	0.000846438	0.00128225	0.00206756	6.23089e-05
47.3453	54.8433	20.932	0.895944	2.82851	0.283554	0.197505	0.387628	0.227566	0.000651133	0.00125012	0.00199255	5.34882e-05
47.3553	103.239	40.087	1.01941	4.55354	0.337324	0.8404	0.634312	0.216247	0.000473878	0.00119703	0.00188906	5.27341e-05
47.3653	173.913	66.8491	1.16088	6.71238	0.46441	1.98292	1.00634	0.2032	0.000320804	0.00112428	0.00175985	6.06064e-05
47.3753	265.72	100.843	1.3226	9.24005	0.67107	3.59267	1.4964	0.188777	0.000196881	0.00103434	0.00160879	7.74335e-05
47.3853	376.373	141.146	1.50418	12.0312	0.958759	5.60331	2.08951	0.173097	0.000105383	0.000931239	0.00144043	0.000103288
47.3953	501.729	186.425	1.70215	14.9595	1.32352	7.91785	2.76253	0.156374	4.82609e-05	0.000819143	0.00126069	0.000137929
47.4053	636.83	234.911	1.91344	17.8772	1.75625	10.4156	3.48565	0.138846	2.5547e-05	0.000703529	0.00107585	0.000180898
47.4153	774.983	284.636	2.13165	20.6246	2.24311	12.9589	4.22443	0.120782	3.58097e-05	0.000590334	0.000892247	0.000231301
47.4253	910.091	333.175	2.35162	23.0464	2.7659	15.4029	4.94151	0.10247	7.59271e-05	0.00048543	0.000716935	0.000287932
47.4353	1035.27	378.399	2.56535	24.997	3.30447	17.6055	5.59915	0.0842306	0.000141617	0.000394772	0.000555764	0.000349412
47.4453	1143.98	417.966	2.7664	26.3538	3.83623	19.4366	6.16307	0.0665042	0.000227333	0.000323777	0.000414214	0.000413923
47.4553	1230.14	450.039	2.94636	27.0312	4.33722	20.7899	6.60092	0.0496606	0.000326761	0.000277222	0.000296137	0.000479751
47.4653	1289.85	473.06	3.10195	26.979	4.78599	21.5838	6.89134	0.0343372	0.000433151	0.000258739	0.000204428	0.000544592
47.4753	1319.78	485.965	3.22684	26.1973	5.16234	21.777	7.01857	0.0211127	0.000539766	0.000270593	0.000140184	0.000606319
47.4852	1318.84	488.343	3.31903	24.7404	5.44954	21.3638	6.97806	0.010687	0.000639884	0.000313589	0.000102615	0.000662679
47.4952	1287.75	480.408	3.37779	22.7077	5.63483	20.3794	6.77558	0.00380345	0.000727834	0.000386936	8.94707e-05	0.000711766
47.5052	1229.01	462.954	3.40285	20.2457	5.7107	18.8952	6.42677	0.00126106	0.000798509	0.000488342	9.68783e-05	0.000751604
47.5152	1146.94	437.422	3.39761	17.5396	5.67394	17.0182	5.95617	0.00387277	0.000848364	0.000613911	0.000119716	0.000780676
47.5252	1047.36	405.739	3.36304	14.7998	5.52763	14.8798	5.3966	0.0124282	0.000874745	0.000758273	0.000152065	0.000797669
47.5352	937.31	370.193	3.306	12.2518	5.27931	12.6267	4.78659	0.0276648	0.000876897	0.000915431	0.000187716	0.000801791
47.5452	824.201	333.351	3.23061	10.122	4.94143	10.4179	4.167	0.0502284	0.000855226	0.00107846	0.000220705	0.000792822
47.5552	715.895	297.842	3.14064	8.61919	4.52925	8.40609	3.5791	0.0805976	0.0008116	0.00123981	0.000245701	0.000771119
47.5652	619.797	266.166	3.04284	7.92355	4.06191	6.73303	3.0622	0.119081	0.000749241	0.00139271	0.0002588	0.000737355
47.5752	542.554	240.632	2.93892	8.17033	3.55986	5.51668	2.64977	0.16575	0.000672059	0.00153024	0.000257649	0.000692874
47.5852	489.499	222.939	2.83268	9.44384	3.04439	4.84653	2.36854	0.220384	0.00058481	0.00164661	0.000242007	0.000639329
47.5952	464.506	214.454	2.72706	11.763	2.53645	4.7761	2.23615	0.282542	0.000492755	0.00173728	0.0002138	0.000579106
47.6052	469.366	215.848	2.62115	15.0881	2.05517	5.31919	2.26023	0.35141	0.000401041	0.00179907	0.000177182	0.00051436
47.6152	504.002	227.033	2.51643	19.3105	1.61753	6.45263	2.4378	0.425874	0.00031466	0.00183034	0.000138218	0.000447784
47.6252	566.479	247.35	2.41188	24.2652	1.23779	8.11473	2.75596	0.504624	0.000238129	0.00183093	0.000104546	0.000381802
47.6352	652.939	275.573	2.30615	29.7392	0.925883	10.2109	3.19298	0.585939	0.000174978	0.00180237	8.48663e-05	0.000319012
47.6452	758.034	309.811	2.19692	35.4782	0.688588	12.6213	3.71896	0.668012	0.000128174	0.00174756	8.82926e-05	0.000261526
47.6552	875.391	347.829	2.08477	41.2117	0.527788	15.2082	4.29901	0.748841	9.91316e-05	0.00167034	0.000123606	0.000211263
47.6652	997.55	387.22	1.96891	46.6535	0.442383	17.8238	4.89624	0.826376	8.84286e-05	0.00157537	0.000198324	0.000169676
47.6752	1117.41	425.359	1.84853	51.5418	0.426932	20.3243	5.47134	0.898447	9.54632e-05	0.00146786	0.000318257	0.000137769
47.6852	1226.9	459.87	1.72432	55.6301	0.473268	22.5714	5.98911	0.963131	0.000118721	0.00135329	0.000486352	0.00011596
47.6952	1320.13	488.434	1.59837	58.7254	0.570794	24.4481	6.41721	1.01858	0.000155523	0.00123641	0.000702997	0.000104214
47.7052	1391.52	509.2	1.4731	60.6825	0.707329	25.8619	6.72989	1.06317	0.000202817	0.0011217	0.000964824	0.000102111
47.7152	1436.78	520.913	1.35064	61.4189	0.869399	26.7479	6.90966	1.09565	0.000256935	0.00101291	0.00126529	0.000108715
47.7252	1453.49	522.638	1.2346	60.9168	1.0433	27.0724	6.94619	1.115	0.000314126	0.000912392	0.00159464	0.000122771
47.7352	1440.7	514.327	1.12717	59.2247	1.21652	26.8377	6.83961	1.12076	0.000370492	0.000821929	0.00193983	0.000142786
47.7452	1399.41	496.249	1.0334	56.4599	1.37771	26.0713	6.59534	1.11287	0.000422591	0.000742285	0.00228664	0.000167403
47.7552	1331.77	469.433	0.954099	52.7737	1.51712	24.8341	6.22844	1.09174	0.000467265	0.00067301	0.00261855	0.000195005
47.7652	1242.05	435.209	0.888022	48.3852	1.62485	23.1981	5.76007	1.05774	0.000502026	0.000612955	0.00291919	0.00022407
47.7752	1134.36	395.277	0.838927	43.5091	1.69794	21.2589	5.21305	1.0124	0.000525169	0.000560848	0.00317238	0.000253428
47.7852	1014.16	351.569	0.805274	38.3898	1.73293	19.1153	4.61433	0.957107	0.000535758	0.000514933	0.0033648	0.000282066
47.7952	887.158	305.994	0.784625	33.2556	1.72912	16.8667	3.9907	0.893537	0.000533454	0.000473439	0.00348455	0.000309228
47.8052	758.62	260.654	0.776451	28.3283	1.68898	14.606	3.36766	0.823593	0.000519031	0.000435203	0.00352415	0.000334485
47.8152	633.631	217.03	0.776457	23.7817	1.61596	12.4156	2.76775	0.749376	0.000493527	0.000399438	0.00347966	0.000357645
47.8252	516.482	176.665	0.782736	19.7517	1.51622	10.3615	2.20979	0.672973	0.000458623	0.000366046	0.00335246	0.000378683
47.8352	410.412	140.522	0.793025	16.3301	1.39506	8.49134	1.70817	0.596298	0.000416656	0.000335732	0.00314759	0.000397756
47.8452	317.725	109.261	0.806372	13.553	1.26081	6.83456	1.27195	0.521508	0.000369883	0.000309735	0.00287472	0.000415248
47.8552	239.368	83.2119	0.821615	11.4141	1.12061	5.40278	0.905883	0.450231	0.00032074	0.000290178	0.00254784	0.000431368
47.8652	175.698	62.161	0.84049	9.85774	0.981332	4.19176	0.611108	0.384135	0.000271607	0.000279491	0.00218303	0.00044629
47.8752	125.944	45.725	0.865796	8.79811	0.849224	3.18643	0.38551	0.32457	0.000224696	0.000280342	0.0017989	0.000460199
47.8852	88.7149	33.2925	0.901535	8.12853	0.729549	2.36398	0.225272	0.272649	0.000181741	0.000295193	0.00141495	0.000473007
47.8952	62.2628	24.1158	0.953245	7.72965	0.62599	1.70021	0.125656	0.22922	0.000144069	0.000326427	0.00105005	0.000484378
47.9052	44.7188	17.476	1.02719	7.49066	0.541269	1.17286	0.0825453	0.194933	0.000112697	0.000375456	0.000721618	0.00049388
47.9152	34.3291	12.7496	1.13037	7.31351	0.476169	0.766598	0.0930634	0.170164	8.8089e-05	0.00044302	0.000444814	0.000500773
47.9252	29.666	9.52162	1.27012	7.12859	0.430362	0.474959	0.156436	0.155153	7.01599e-05	0.000528908	0.000230919	0.000504352
47.9352	29.8808	7.62052	1.45114	6.90143	0.40228	0.303884	0.274144	0.149895	5.85366e-05	0.000631595	8.73399e-05	0.000503866
47.9452	34.7593	7.19305	1.67893	6.63503	0.389335	0.270241	0.449811	0.154242	5.24611e-05	0.000748516	1.69416e-05	0.000498238
47.9552	44.7088	8.67391	1.9552	6.37024	0.388609	0.401549	0.689052	0.167898	5.09114e-05	0.00087597	1.79744e-05	0.000486953
